Date-Time	Station_ID	CBOD	DO	FLOW	NH3	NOX	NP RATIO	ORGN	ORGP	PO4	TKN	TN	TP	TSS	WTEMP
11/27/2013 00:00	TN0028827	0.80000	10.60000	0.29924	0.03000	1.00870	1.28717	0.49304	0.09075	1.09925	0.52304	1.53174	1.19000	1.00000	15.00000
11/28/2013 00:00	TN0028827	0.50000	10.60000	0.20198	0.04000	1.34493	1.71623	0.65739	0.09075	1.09925	0.69739	2.04232	1.19000	1.00000	15.00000
11/29/2013 00:00	TN0028827	1.30000	10.50000	0.21381	0.04000	1.34493	1.71623	0.65739	0.09075	1.09925	0.69739	2.04232	1.19000	2.00000	15.00000
11/30/2013 00:00	TN0028827	0.80000	10.60000	0.25017	0.04000	1.34493	1.71623	0.65739	0.09075	1.09925	0.69739	2.04232	1.19000	1.00000	15.00000
12/01/2013 00:00	TN0028827	0.80000	10.40000	0.30713	0.04000	2.09416	3.07959	0.62515	0.14861	0.74739	0.66515	2.75931	0.89600	1.00000	15.00000
12/02/2013 00:00	TN0028827	1.10000	10.30000	0.31457	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/03/2013 00:00	TN0028827	1.00000	10.30000	0.27427	0.03000	1.55000	1.85833	0.65000	0.19903	1.00097	0.68000	2.23000	1.20000	2.00000	15.00000
12/04/2013 00:00	TN0028827	1.10000	10.00000	0.27514	0.05000	2.08646	3.07959	0.62285	0.14861	0.74739	0.67285	2.75931	0.89600	1.00000	15.00000
12/05/2013 00:00	TN0028827	0.90000	9.80000	0.40921	0.04000	2.09416	3.07959	0.62515	0.14861	0.74739	0.66515	2.75931	0.89600	1.00000	15.00000
12/06/2013 00:00	TN0028827	1.00000	10.60000	0.87932	0.04000	2.09416	3.07959	0.62515	0.14861	0.74739	0.66515	2.75931	0.89600	1.00000	15.00000
12/07/2013 00:00	TN0028827	1.50000	9.80000	0.76234	0.10000	2.04796	3.07959	0.61136	0.14861	0.74739	0.71136	2.75931	0.89600	1.00000	15.00000
12/08/2013 00:00	TN0028827	0.70000	10.90000	0.63441	0.04000	2.09416	3.07959	0.62515	0.14861	0.74739	0.66515	2.75931	0.89600	1.00000	15.00000
12/09/2013 00:00	TN0028827	0.70000	11.10000	0.52663	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/10/2013 00:00	TN0028827	0.90000	11.10000	0.48238	0.02000	1.25000	2.47619	0.29000	0.10449	0.52551	0.31000	1.56000	0.63000	1.00000	15.00000
12/11/2013 00:00	TN0028827	0.50000	11.20000	0.41973	0.03000	2.10186	3.07959	0.62745	0.14861	0.74739	0.65745	2.75931	0.89600	1.00000	15.00000
12/12/2013 00:00	TN0028827	0.80000	10.30000	0.36671	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/13/2013 00:00	TN0028827	0.60000	10.70000	0.34612	0.04000	2.09416	3.07959	0.62515	0.14861	0.74739	0.66515	2.75931	0.89600	2.00000	15.00000
12/14/2013 00:00	TN0028827	0.70000	11.10000	0.42279	0.03000	2.10186	3.07959	0.62745	0.14861	0.74739	0.65745	2.75931	0.89600	2.00000	15.00000
12/15/2013 00:00	TN0028827	0.70000	9.50000	0.36978	0.03000	2.10186	3.07959	0.62745	0.14861	0.74739	0.65745	2.75931	0.89600	1.00000	15.00000
12/16/2013 00:00	TN0028827	0.90000	9.70000	0.35006	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/17/2013 00:00	TN0028827	0.80000	9.50000	0.24623	0.03000	1.95000	2.69000	0.71000	0.16586	0.83414	0.74000	2.69000	1.00000	2.00000	15.00000
12/18/2013 00:00	TN0028827	1.00000	10.40000	0.28478	0.01000	0.70276	1.02963	0.20979	0.14861	0.74739	0.21979	0.92255	0.89600	1.00000	15.00000
12/19/2013 00:00	TN0028827	1.00000	10.70000	0.28741	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/20/2013 00:00	TN0028827	1.00000	10.30000	0.32597	0.03000	2.10186	3.07959	0.62745	0.14861	0.74739	0.65745	2.75931	0.89600	1.00000	15.00000
12/21/2013 00:00	TN0028827	1.20000	9.50000	0.32772	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/22/2013 00:00	TN0028827	0.90000	8.90000	0.39125	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/23/2013 00:00	TN0028827	1.00000	9.20000	0.26682	0.04000	2.09416	3.07959	0.62515	0.14861	0.74739	0.66515	2.75931	0.89600	2.00000	15.00000
12/24/2013 00:00	TN0028827	0.60000	10.20000	0.23615	0.02000	1.75000	3.50769	0.51000	0.10781	0.54219	0.53000	2.28000	0.65000	2.00000	15.00000
12/25/2013 00:00	TN0028827	0.60000	9.20000	0.18051	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/26/2013 00:00	TN0028827	0.60000	9.30000	0.17919	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/27/2013 00:00	TN0028827	0.80000	9.20000	0.17613	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/28/2013 00:00	TN0028827	0.70000	9.50000	0.19234	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/29/2013 00:00	TN0028827	0.70000	10.10000	0.24360	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/30/2013 00:00	TN0028827	0.70000	10.30000	0.22432	0.02000	1.40552	2.05926	0.41958	0.14861	0.74739	0.43958	1.84509	0.89600	1.00000	15.00000
12/31/2013 00:00	TN0028827	1.00000	10.10000	0.20986	0.02000	2.05000	2.50000	0.43000	0.16586	0.83414	0.45000	2.50000	1.00000	1.00000	15.00000
01/01/2014 00:00	TN0028827	1.00000	10.30000	0.19190	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/02/2014 00:00	TN0028827	1.20000	10.30000	0.20986	0.02000	0.23723	0.40079	0.10347	0.01768	0.88232	0.12347	0.36071	0.90000	1.00000	15.00000
01/03/2014 00:00	TN0028827	1.00000	9.70000	0.18138	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/04/2014 00:00	TN0028827	0.80000	10.30000	0.33780	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/05/2014 00:00	TN0028827	0.80000	10.90000	0.37810	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/06/2014 00:00	TN0028827	1.10000	9.70000	0.42805	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/07/2014 00:00	TN0028827	1.00000	10.10000	0.37723	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	2.00000	15.00000
01/08/2014 00:00	TN0028827	1.10000	10.60000	0.35357	0.06000	1.65000	2.75000	1.04000	0.01964	0.98036	1.10000	2.75000	1.00000	2.00000	15.00000
01/09/2014 00:00	TN0028827	1.00000	11.60000	0.35576	0.10000	1.18617	2.00393	0.51737	0.01768	0.88232	0.61737	1.80354	0.90000	2.00000	15.00000
01/10/2014 00:00	TN0028827	1.10000	11.50000	0.39431	0.05000	0.59308	1.00196	0.25868	0.01768	0.88232	0.30868	0.90177	0.90000	1.00000	15.00000
01/11/2014 00:00	TN0028827	0.90000	11.20000	0.60987	0.04000	0.47447	0.80157	0.20695	0.01768	0.88232	0.24695	0.72141	0.90000	1.00000	15.00000
01/12/2014 00:00	TN0028827	0.90000	10.20000	0.52400	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/13/2014 00:00	TN0028827	1.00000	10.50000	0.64624	0.04000	0.47447	0.80157	0.20695	0.01768	0.88232	0.24695	0.72141	0.90000	1.00000	15.00000
01/14/2014 00:00	TN0028827	1.10000	11.30000	0.67603	0.04000	0.47447	0.80157	0.20695	0.01768	0.88232	0.24695	0.72141	0.90000	1.00000	15.00000
01/15/2014 00:00	TN0028827	0.90000	11.20000	0.56080	0.04000	1.05000	2.68333	0.52000	0.01178	0.58822	0.56000	1.61000	0.60000	1.00000	15.00000
01/16/2014 00:00	TN0028827	0.80000	11.10000	0.51042	0.06000	0.71170	1.20236	0.31042	0.01768	0.88232	0.37042	1.08212	0.90000	1.00000	15.00000
01/17/2014 00:00	TN0028827	1.00000	11.70000	0.45478	0.05000	0.59308	1.00196	0.25868	0.01768	0.88232	0.30868	0.90177	0.90000	1.00000	15.00000
01/18/2014 00:00	TN0028827	0.60000	11.30000	0.42367	0.05000	0.59308	1.00196	0.25868	0.01768	0.88232	0.30868	0.90177	0.90000	1.00000	15.00000
01/19/2014 00:00	TN0028827	0.60000	11.10000	0.38818	0.05000	0.59308	1.00196	0.25868	0.01768	0.88232	0.30868	0.90177	0.90000	1.00000	15.00000
01/20/2014 00:00	TN0028827	0.60000	10.10000	0.76760	0.07000	0.83032	1.40275	0.36216	0.01768	0.88232	0.43216	1.26248	0.90000	1.00000	15.00000
01/21/2014 00:00	TN0028827	0.70000	9.70000	0.42367	0.04000	0.47447	0.80157	0.20695	0.01768	0.88232	0.24695	0.72141	0.90000	1.00000	15.00000
01/22/2014 00:00	TN0028827	0.80000	10.60000	0.36364	0.04000	1.75000	2.44000	0.65000	0.01964	0.98036	0.69000	2.44000	1.00000	1.00000	15.00000
01/23/2014 00:00	TN0028827	0.70000	10.90000	0.32246	0.03000	0.35585	0.60118	0.15521	0.01768	0.88232	0.18521	0.54106	0.90000	1.00000	15.00000
01/24/2014 00:00	TN0028827	1.00000	11.20000	0.31720	0.06000	0.71170	1.20236	0.31042	0.01768	0.88232	0.37042	1.08212	0.90000	1.00000	15.00000
01/25/2014 00:00	TN0028827	0.70000	11.40000	0.31764	0.09000	1.06755	1.80354	0.46563	0.01768	0.88232	0.55563	1.62318	0.90000	1.00000	15.00000
01/26/2014 00:00	TN0028827	0.70000	9.90000	0.31764	0.08000	0.94894	1.60314	0.41389	0.01768	0.88232	0.49389	1.44283	0.90000	1.00000	15.00000
01/27/2014 00:00	TN0028827	0.70000	10.00000	0.29574	0.08000	0.94894	1.60314	0.41389	0.01768	0.88232	0.49389	1.44283	0.90000	1.00000	15.00000
01/28/2014 00:00	TN0028827	0.70000	9.60000	0.29223	0.06000	0.71170	1.20236	0.31042	0.01768	0.88232	0.37042	1.08212	0.90000	1.00000	15.00000
01/29/2014 00:00	TN0028827	0.80000	10.10000	0.29267	0.30000	1.25000	1.89000	0.34000	0.01964	0.98036	0.64000	1.89000	1.00000	1.00000	15.00000
01/30/2014 00:00	TN0028827	0.90000	10.30000	0.30099	0.20000	1.78204	3.06590	0.77727	0.01768	0.88232	0.97727	2.75931	0.90000	1.00000	15.00000
01/31/2014 00:00	TN0028827	0.80000	10.00000	0.29530	0.04000	0.47447	0.80157	0.20695	0.01768	0.88232	0.24695	0.72141	0.90000	1.00000	15.00000
02/01/2014 00:00	TN0028827	0.80000	11.00000	0.30231	0.03000	0.41552	1.40048	0.21970	0.05866	0.41634	0.24970	0.66523	0.47500	1.00000	15.00000
02/02/2014 00:00	TN0028827	0.90000	10.60000	0.48194	0.06000	0.83105	2.80096	0.43941	0.05866	0.41634	0.49941	1.33046	0.47500	3.00000	15.00000
02/03/2014 00:00	TN0028827	0.80000	12.10000	0.67165	0.06000	0.83105	2.80096	0.43941	0.05866	0.41634	0.49941	1.33046	0.47500	1.00000	15.00000
02/04/2014 00:00	TN0028827	1.10000	12.10000	0.86705	0.06000	0.95000	3.54000	0.76000	0.06175	0.43825	0.82000	1.77000	0.50000	1.00000	15.00000
02/05/2014 00:00	TN0028827	0.90000	11.80000	1.04449	0.06000	0.83105	2.80096	0.43941	0.05866	0.41634	0.49941	1.33046	0.47500	1.00000	15.00000
02/06/2014 00:00	TN0028827	1.00000	12.20000	0.61469	0.07000	0.96955	3.26779	0.51264	0.05866	0.41634	0.58264	1.55220	0.47500	1.00000	15.00000
02/07/2014 00:00	TN0028827	1.00000	12.40000	0.66157	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	3.00000	15.00000
02/08/2014 00:00	TN0028827	1.00000	10.70000	0.65106	0.05000	0.69254	2.33413	0.36617	0.05866	0.41634	0.41617	1.10871	0.47500	1.00000	15.00000
02/09/2014 00:00	TN0028827	0.80000	10.80000	0.64361	0.07000	0.96955	3.26779	0.51264	0.05866	0.41634	0.58264	1.55220	0.47500	1.00000	15.00000
02/10/2014 00:00	TN0028827	0.70000	12.00000	0.61075	0.08000	1.10806	3.73462	0.58588	0.05866	0.41634	0.66588	1.77394	0.47500	1.00000	15.00000
02/11/2014 00:00	TN0028827	0.70000	12.20000	0.59804	0.10000	0.95000	3.62500	0.40000	0.04940	0.35060	0.50000	1.45000	0.40000	1.00000	15.00000
02/12/2014 00:00	TN0028827	1.00000	12.30000	0.58008	0.07000	0.96955	3.26779	0.51264	0.05866	0.41634	0.58264	1.55220	0.47500	1.00000	15.00000
02/13/2014 00:00	TN0028827	0.90000	12.20000	0.53451	0.04000	0.55403	1.86731	0.29294	0.05866	0.41634	0.33294	0.88697	0.47500	1.00000	15.00000
02/14/2014 00:00	TN0028827	0.90000	10.90000	0.51962	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
02/15/2014 00:00	TN0028827	1.00000	10.60000	0.52969	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
02/16/2014 00:00	TN0028827	1.00000	12.80000	0.49552	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
02/17/2014 00:00	TN0028827	0.90000	11.50000	0.48325	0.07000	0.96955	3.26779	0.51264	0.05866	0.41634	0.58264	1.55220	0.47500	1.00000	15.00000
02/18/2014 00:00	TN0028827	0.90000	11.40000	0.46923	0.04000	0.95000	7.35000	0.48000	0.02470	0.17530	0.52000	1.47000	0.20000	2.00000	15.00000
02/19/2014 00:00	TN0028827	1.00000	11.90000	0.46179	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
02/20/2014 00:00	TN0028827	0.90000	11.50000	0.50078	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
02/21/2014 00:00	TN0028827	1.20000	10.60000	0.56956	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
02/22/2014 00:00	TN0028827	1.50000	10.00000	0.45346	0.07000	0.96955	3.26779	0.51264	0.05866	0.41634	0.58264	1.55220	0.47500	3.00000	15.00000
02/23/2014 00:00	TN0028827	1.10000	10.50000	0.40746	0.06000	0.83105	2.80096	0.43941	0.05866	0.41634	0.49941	1.33046	0.47500	1.00000	15.00000
02/24/2014 00:00	TN0028827	1.10000	11.50000	0.37766	0.08000	1.10806	3.73462	0.58588	0.05866	0.41634	0.66588	1.77394	0.47500	1.00000	15.00000
02/25/2014 00:00	TN0028827	1.10000	11.60000	0.35532	0.08000	1.05000	1.98750	0.46000	0.09880	0.70120	0.54000	1.59000	0.80000	1.00000	15.00000
02/26/2014 00:00	TN0028827	1.00000	11.70000	0.70495	0.05000	0.69254	2.33413	0.36617	0.05866	0.41634	0.41617	1.10871	0.47500	1.00000	15.00000
02/27/2014 00:00	TN0028827	1.10000	11.50000	0.32859	0.07000	0.96955	3.26779	0.51264	0.05866	0.41634	0.58264	1.55220	0.47500	1.00000	15.00000
02/28/2014 00:00	TN0028827	1.10000	11.40000	0.32859	0.10000	1.38508	4.66827	0.73235	0.05866	0.41634	0.83235	2.21743	0.47500	1.00000	15.00000
03/01/2014 00:00	TN0028827	2.10000	11.80000	0.32991	0.10000	1.73976	4.08787	0.91956	0.09555	0.57945	1.01956	2.75931	0.67500	4.00000	15.00000
03/02/2014 00:00	TN0028827	1.20000	9.40000	0.60374	0.10000	1.73976	4.08787	0.91956	0.09555	0.57945	1.01956	2.75931	0.67500	1.00000	15.00000
03/03/2014 00:00	TN0028827	1.00000	10.40000	0.78293	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	1.00000	15.00000
03/04/2014 00:00	TN0028827	1.80000	10.10000	0.72203	0.04000	0.95000	4.20000	0.69000	0.05662	0.34338	0.73000	1.68000	0.40000	2.00000	15.00000
03/05/2014 00:00	TN0028827	1.20000	10.80000	0.71853	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	1.00000	15.00000
03/06/2014 00:00	TN0028827	1.30000	10.70000	0.58402	0.20000	1.67433	4.08787	0.88498	0.09555	0.57945	1.08498	2.75931	0.67500	1.00000	15.00000
03/07/2014 00:00	TN0028827	1.00000	10.60000	0.51743	0.06000	1.22391	2.86046	0.64690	0.09555	0.57945	0.70690	1.93081	0.67500	1.00000	15.00000
03/08/2014 00:00	TN0028827	1.00000	10.70000	0.46704	0.04000	0.81594	1.90697	0.43127	0.09555	0.57945	0.47127	1.28721	0.67500	1.00000	15.00000
03/09/2014 00:00	TN0028827	0.90000	9.60000	0.43944	0.04000	0.81594	1.90697	0.43127	0.09555	0.57945	0.47127	1.28721	0.67500	1.00000	15.00000
03/10/2014 00:00	TN0028827	1.10000	9.10000	0.43287	0.06000	1.22391	2.86046	0.64690	0.09555	0.57945	0.70690	1.93081	0.67500	1.00000	15.00000
03/11/2014 00:00	TN0028827	1.10000	10.10000	0.41841	0.05000	0.95000	1.52222	0.37000	0.12740	0.77260	0.42000	1.37000	0.90000	1.00000	15.00000
03/12/2014 00:00	TN0028827	1.30000	9.90000	0.37854	0.04000	0.81594	1.90697	0.43127	0.09555	0.57945	0.47127	1.28721	0.67500	1.00000	15.00000
03/13/2014 00:00	TN0028827	1.00000	10.40000	0.35488	0.07000	1.42789	3.33720	0.75472	0.09555	0.57945	0.82472	2.25261	0.67500	1.00000	15.00000
03/14/2014 00:00	TN0028827	0.90000	10.50000	0.34656	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	2.00000	15.00000
03/15/2014 00:00	TN0028827	0.90000	10.50000	0.33692	0.03000	0.61195	1.43023	0.32345	0.09555	0.57945	0.35345	0.96541	0.67500	1.00000	15.00000
03/16/2014 00:00	TN0028827	0.90000	10.80000	0.39168	0.06000	1.22391	2.86046	0.64690	0.09555	0.57945	0.70690	1.93081	0.67500	1.00000	15.00000
03/17/2014 00:00	TN0028827	0.80000	11.10000	0.36671	0.02000	0.40797	0.95349	0.21563	0.09555	0.57945	0.23563	0.64360	0.67500	1.00000	15.00000
03/18/2014 00:00	TN0028827	0.80000	10.90000	0.35357	0.08000	1.15000	5.05000	0.79000	0.05662	0.34338	0.87000	2.02000	0.40000	1.00000	15.00000
03/19/2014 00:00	TN0028827	0.70000	11.00000	0.33648	0.03000	0.61195	1.43023	0.32345	0.09555	0.57945	0.35345	0.96541	0.67500	1.00000	15.00000
03/20/2014 00:00	TN0028827	0.70000	10.90000	0.31107	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	2.00000	15.00000
03/21/2014 00:00	TN0028827	1.00000	10.70000	0.31633	0.07000	1.42789	3.33720	0.75472	0.09555	0.57945	0.82472	2.25261	0.67500	1.00000	15.00000
03/22/2014 00:00	TN0028827	0.70000	10.50000	0.31808	0.03000	0.61195	1.43023	0.32345	0.09555	0.57945	0.35345	0.96541	0.67500	1.00000	15.00000
03/23/2014 00:00	TN0028827	0.80000	10.10000	0.31545	0.03000	0.61195	1.43023	0.32345	0.09555	0.57945	0.35345	0.96541	0.67500	1.00000	15.00000
03/24/2014 00:00	TN0028827	0.80000	11.10000	0.30669	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	1.00000	15.00000
03/25/2014 00:00	TN0028827	0.70000	11.10000	0.34393	0.05000	1.45000	2.05000	0.55000	0.14155	0.85845	0.60000	2.05000	1.00000	1.00000	15.00000
03/26/2014 00:00	TN0028827	0.90000	11.20000	0.29135	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	1.00000	15.00000
03/27/2014 00:00	TN0028827	0.70000	10.90000	0.32158	0.06000	1.22391	2.86046	0.64690	0.09555	0.57945	0.70690	1.93081	0.67500	1.00000	15.00000
03/28/2014 00:00	TN0028827	0.90000	10.60000	0.35751	0.07000	1.42789	3.33720	0.75472	0.09555	0.57945	0.82472	2.25261	0.67500	1.00000	15.00000
03/29/2014 00:00	TN0028827	0.90000	10.00000	0.40132	0.05000	1.01992	2.38372	0.53909	0.09555	0.57945	0.58909	1.60901	0.67500	1.00000	15.00000
03/30/2014 00:00	TN0028827	1.10000	10.90000	0.36408	0.03000	0.61195	1.43023	0.32345	0.09555	0.57945	0.35345	0.96541	0.67500	1.00000	15.00000
03/31/2014 00:00	TN0028827	0.80000	10.90000	0.35751	0.04000	0.81594	1.90697	0.43127	0.09555	0.57945	0.47127	1.28721	0.67500	1.00000	15.00000
04/01/2014 00:00	TN0028827	0.90000	10.40000	0.34481	0.05000	0.54745	1.07139	0.44716	0.05939	0.91561	0.49716	1.04460	0.97500	1.00000	25.00000
04/02/2014 00:00	TN0028827	0.80000	10.50000	0.35488	0.08000	0.87592	1.71422	0.71545	0.05939	0.91561	0.79545	1.67137	0.97500	1.00000	25.00000
04/03/2014 00:00	TN0028827	0.80000	10.20000	0.37241	0.07000	0.76643	1.49995	0.62602	0.05939	0.91561	0.69602	1.46245	0.97500	2.00000	25.00000
04/04/2014 00:00	TN0028827	0.70000	10.10000	0.44338	0.06000	0.65694	1.28567	0.53659	0.05939	0.91561	0.59659	1.25353	0.97500	1.00000	25.00000
04/05/2014 00:00	TN0028827	0.80000	10.20000	0.39738	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/06/2014 00:00	TN0028827	0.60000	11.20000	0.41929	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/07/2014 00:00	TN0028827	0.70000	10.70000	0.49903	0.06000	0.65694	1.28567	0.53659	0.05939	0.91561	0.59659	1.25353	0.97500	1.00000	25.00000
04/08/2014 00:00	TN0028827	0.60000	10.90000	0.45478	0.08000	1.15000	1.30714	0.60000	0.08528	1.31472	0.68000	1.83000	1.40000	1.00000	25.00000
04/09/2014 00:00	TN0028827	0.80000	10.80000	0.41359	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/10/2014 00:00	TN0028827	0.80000	10.90000	0.40527	0.02000	0.21898	0.42856	0.17886	0.05939	0.91561	0.19886	0.41784	0.97500	1.00000	25.00000
04/11/2014 00:00	TN0028827	0.70000	11.00000	0.38949	0.04000	0.43796	0.85711	0.35772	0.05939	0.91561	0.39772	0.83568	0.97500	1.00000	25.00000
04/12/2014 00:00	TN0028827	0.70000	10.30000	0.38292	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/13/2014 00:00	TN0028827	0.60000	10.40000	0.36934	0.06000	0.65694	1.28567	0.53659	0.05939	0.91561	0.59659	1.25353	0.97500	1.00000	25.00000
04/14/2014 00:00	TN0028827	0.70000	9.90000	0.38117	0.06000	0.65694	1.28567	0.53659	0.05939	0.91561	0.59659	1.25353	0.97500	1.00000	25.00000
04/15/2014 00:00	TN0028827	0.50000	10.30000	0.40921	0.06000	1.25000	2.38750	0.60000	0.04873	0.75127	0.66000	1.91000	0.80000	1.00000	25.00000
04/16/2014 00:00	TN0028827	0.40000	10.80000	0.37679	0.02000	0.21898	0.42856	0.17886	0.05939	0.91561	0.19886	0.41784	0.97500	1.00000	25.00000
04/17/2014 00:00	TN0028827	1.10000	10.40000	0.36321	0.06000	0.65694	1.28567	0.53659	0.05939	0.91561	0.59659	1.25353	0.97500	2.00000	25.00000
04/18/2014 00:00	TN0028827	0.50000	10.30000	0.35751	0.07000	0.76643	1.49995	0.62602	0.05939	0.91561	0.69602	1.46245	0.97500	1.00000	25.00000
04/19/2014 00:00	TN0028827	0.60000	10.30000	0.33911	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/20/2014 00:00	TN0028827	0.70000	10.20000	0.31939	0.04000	0.43796	0.85711	0.35772	0.05939	0.91561	0.39772	0.83568	0.97500	1.00000	25.00000
04/21/2014 00:00	TN0028827	0.70000	9.10000	0.35269	0.01000	0.10949	0.21428	0.08943	0.05939	0.91561	0.09943	0.20892	0.97500	1.00000	25.00000
04/22/2014 00:00	TN0028827	0.80000	9.70000	0.38029	0.03000	0.95000	1.74444	0.59000	0.05482	0.84518	0.62000	1.57000	0.90000	1.00000	25.00000
04/23/2014 00:00	TN0028827	0.90000	10.40000	0.38248	0.01000	0.10949	0.21428	0.08943	0.05939	0.91561	0.09943	0.20892	0.97500	1.00000	25.00000
04/24/2014 00:00	TN0028827	0.70000	10.00000	0.39913	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/25/2014 00:00	TN0028827	0.80000	9.80000	0.41140	0.02000	0.21898	0.42856	0.17886	0.05939	0.91561	0.19886	0.41784	0.97500	1.00000	25.00000
04/26/2014 00:00	TN0028827	0.90000	10.00000	0.38424	0.02000	0.21898	0.42856	0.17886	0.05939	0.91561	0.19886	0.41784	0.97500	1.00000	25.00000
04/27/2014 00:00	TN0028827	0.80000	8.90000	0.41841	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	2.00000	25.00000
04/28/2014 00:00	TN0028827	0.70000	9.30000	0.99980	0.03000	0.32847	0.64283	0.26829	0.05939	0.91561	0.29829	0.62676	0.97500	1.00000	25.00000
04/29/2014 00:00	TN0028827	0.80000	9.40000	1.12204	0.07000	0.15000	0.90000	0.50000	0.04873	0.75127	0.57000	0.72000	0.80000	1.00000	25.00000
04/30/2014 00:00	TN0028827	0.80000	9.30000	1.10057	0.01000	0.10949	0.21428	0.08943	0.05939	0.91561	0.09943	0.20892	0.97500	1.00000	25.00000
05/01/2014 00:00	TN0028827	0.70000	9.50000	0.67647	0.06000	2.06139	2.90454	0.63792	0.04692	0.90308	0.69792	2.75931	0.95000	1.00000	25.00000
05/02/2014 00:00	TN0028827	0.90000	9.70000	0.57263	0.04000	2.07666	2.90454	0.64265	0.04692	0.90308	0.68265	2.75931	0.95000	1.00000	25.00000
05/03/2014 00:00	TN0028827	0.60000	10.10000	0.51042	0.03000	2.08430	2.90454	0.64501	0.04692	0.90308	0.67501	2.75931	0.95000	1.00000	25.00000
05/04/2014 00:00	TN0028827	0.70000	11.20000	0.46617	0.03000	2.08430	2.90454	0.64501	0.04692	0.90308	0.67501	2.75931	0.95000	1.00000	25.00000
05/05/2014 00:00	TN0028827	0.70000	11.20000	0.43813	0.04000	2.07666	2.90454	0.64265	0.04692	0.90308	0.68265	2.75931	0.95000	1.00000	25.00000
